검색 키워드,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
Review,37451055,Colorectal cancer treatment guidelines and shared decision making quality and reporting assessment: Systematic review,"Maes-Carballo M, Gómez-Fandiño Y, García-García M, Martín-Díaz M, De-Dios-de-Santiago D, Khan KS, Bueno-Cavanillas A.",Patient Educ Couns. 2023 Oct;115:107856. doi: 10.1016/j.pec.2023.107856. Epub 2023 Jul 1.,Maes-Carballo M,Patient Educ Couns,2023,2023/07/14,,,10.1016/j.pec.2023.107856
Review,35260259,Living with mesothelioma: A systematic review of patient and caregiver psychosocial support needs,"Breen LJ, Huseini T, Same A, Peddle-McIntyre CJ, Lee YCG.",Patient Educ Couns. 2022 Jul;105(7):1904-1916. doi: 10.1016/j.pec.2022.02.017. Epub 2022 Feb 26.,Breen LJ,Patient Educ Couns,2022,2022/03/09,,,10.1016/j.pec.2022.02.017
Review,37738791,A systematic scoping review of patient and caregiver self-report measures of satisfaction with clinicians' communication,"Wollney EN, Vasquez TS, Fisher CL, Armstrong MJ, Paige SR, Alpert J, Bylund CL.",Patient Educ Couns. 2023 Dec;117:107976. doi: 10.1016/j.pec.2023.107976. Epub 2023 Sep 18.,Wollney EN,Patient Educ Couns,2023,2023/09/22,,,10.1016/j.pec.2023.107976
Review,28215818,"Four review articles on relevant topics for patient education, counseling and communication in healthcare",Finset A.,Patient Educ Couns. 2017 Feb;100(2):181-182. doi: 10.1016/j.pec.2017.01.017.,Finset A,Patient Educ Couns,2017,2017/02/21,,,10.1016/j.pec.2017.01.017
Review,32507590,Scoping review: Definitions and outcomes of patient-provider language concordance in healthcare,"Lor M, Martinez GA.",Patient Educ Couns. 2020 Oct;103(10):1883-1901. doi: 10.1016/j.pec.2020.05.025. Epub 2020 May 24.,Lor M,Patient Educ Couns,2020,2020/06/09,,,10.1016/j.pec.2020.05.025
Review,34090717,Readability assessment of vaccine information: A systematic review for addressing vaccine hesitancy,"Okuhara T, Ishikawa H, Ueno H, Okada H, Kato M, Kiuchi T.",Patient Educ Couns. 2022 Feb;105(2):331-338. doi: 10.1016/j.pec.2021.05.039. Epub 2021 May 30.,Okuhara T,Patient Educ Couns,2022,2021/06/06,,,10.1016/j.pec.2021.05.039
Review,26072422,Patient education programs for cancer-related fatigue: A systematic review,"Du S, Hu L, Dong J, Xu G, Jin S, Zhang H, Yin H.",Patient Educ Couns. 2015 Nov;98(11):1308-19. doi: 10.1016/j.pec.2015.05.003. Epub 2015 May 23.,Du S,Patient Educ Couns,2015,2015/06/15,,,10.1016/j.pec.2015.05.003
Review,31447194,"""Patient participation"" and related concepts: A scoping review on their dimensional composition","Halabi IO, Scholtes B, Voz B, Gillain N, Durieux N, Odero A, Baumann M, Ziegler O, Gagnayre R, Guillaume M, Bragard I, Pétré B; APPS Interreg Group.",Patient Educ Couns. 2020 Jan;103(1):5-14. doi: 10.1016/j.pec.2019.08.001. Epub 2019 Aug 8.,Halabi IO,Patient Educ Couns,2020,2019/08/27,,,10.1016/j.pec.2019.08.001
Review,34521560,Public health education by emergency nurses: A scoping review and narrative synthesis,"Coombs NM, Porter JE, Barbagallo M, Plummer V.",Patient Educ Couns. 2022 May;105(5):1181-1187. doi: 10.1016/j.pec.2021.08.036. Epub 2021 Sep 2.,Coombs NM,Patient Educ Couns,2022,2021/09/15,,,10.1016/j.pec.2021.08.036
Review,37677919,Healthcare professionals' experiences of interprofessional collaboration in patient education: A systematic review,"Ho JT, See MTA, Tan AJQ, Levett-Jones T, Lau TC, Zhou W, Liaw SY.",Patient Educ Couns. 2023 Nov;116:107965. doi: 10.1016/j.pec.2023.107965. Epub 2023 Sep 1.,Ho JT,Patient Educ Couns,2023,2023/09/07,,,10.1016/j.pec.2023.107965
Review,35090802,The association between patient-reported outcomes (PROs) and patient participation in chronic care: A scoping review,"Eriksen J, Bygholm A, Bertelsen P.",Patient Educ Couns. 2022 Jul;105(7):1852-1864. doi: 10.1016/j.pec.2022.01.008. Epub 2022 Jan 22.,Eriksen J,Patient Educ Couns,2022,2022/01/29,,,10.1016/j.pec.2022.01.008
Review,28602564,Patient education interventions for colorectal cancer patients with stoma: A systematic review,"Faury S, Koleck M, Foucaud J, M'Bailara K, Quintard B.",Patient Educ Couns. 2017 Oct;100(10):1807-1819. doi: 10.1016/j.pec.2017.05.034. Epub 2017 Jun 3.,Faury S,Patient Educ Couns,2017,2017/06/13,,,10.1016/j.pec.2017.05.034
Review,31076236,Review of the patient-centered communication landscape in multiple myeloma and other hematologic malignancies,"LeBlanc TW, Baile WF, Eggly S, Bylund CL, Kurtin S, Khurana M, Najdi R, Blaedel J, Wolf JL, Fonseca R.",Patient Educ Couns. 2019 Sep;102(9):1602-1612. doi: 10.1016/j.pec.2019.04.028. Epub 2019 Apr 26.,LeBlanc TW,Patient Educ Couns,2019,2019/05/12,,,10.1016/j.pec.2019.04.028
Review,30143254,Patient empowerment: A critique of individualism and systematic review of patient perspectives,"Agner J, Braun KL.",Patient Educ Couns. 2018 Dec;101(12):2054-2064. doi: 10.1016/j.pec.2018.07.026. Epub 2018 Aug 1.,Agner J,Patient Educ Couns,2018,2018/08/26,,,10.1016/j.pec.2018.07.026
Review,35459528,Exploring expectations and assumptions in the public and patient engagement literature: A meta-narrative review,"Usher S, Denis JL.",Patient Educ Couns. 2022 Aug;105(8):2683-2692. doi: 10.1016/j.pec.2022.04.001. Epub 2022 Apr 14.,Usher S,Patient Educ Couns,2022,2022/04/23,,,10.1016/j.pec.2022.04.001
Review,32376140,Factors influencing patient education in shared medical appointments: Integrative literature review,"Tsiamparlis-Wildeboer AHC, Feijen-De Jong EI, Scheele F.",Patient Educ Couns. 2020 Sep;103(9):1667-1676. doi: 10.1016/j.pec.2020.03.006. Epub 2020 Apr 23.,Tsiamparlis-Wildeboer AHC,Patient Educ Couns,2020,2020/05/08,,,10.1016/j.pec.2020.03.006
Review,10300925,The physician and patient education: a review,McClellan W.,Patient Educ Couns. 1986 Jun;8(2):151-63. doi: 10.1016/0738-3991(86)90086-8.,McClellan W,Patient Educ Couns,1986,1986/05/10,,,10.1016/0738-3991(86)90086-8
Review,32534814,A systematic scoping review of psychosocial and psychological factors associated with patient activation,"Golubinski V, Oppel EM, Schreyögg J.",Patient Educ Couns. 2020 Oct;103(10):2061-2068. doi: 10.1016/j.pec.2020.05.005. Epub 2020 May 24.,Golubinski V,Patient Educ Couns,2020,2020/06/15,,,10.1016/j.pec.2020.05.005
Review,33678497,Effectiveness of patient education training on health professional student performance: A systematic review,"Forbes R, Clasper B, Ilango A, Kan H, Peng J, Mandrusiak A.",Patient Educ Couns. 2021 Oct;104(10):2453-2466. doi: 10.1016/j.pec.2021.02.039. Epub 2021 Feb 26.,Forbes R,Patient Educ Couns,2021,2021/03/08,,,10.1016/j.pec.2021.02.039
Review,28918106,Patientś experiences of patient education on psychiatric inpatient wards; a systematic review,"Kristiansen ST, Videbech P, Kragh M, Thisted CN, Bjerrum MB.",Patient Educ Couns. 2018 Mar;101(3):389-398. doi: 10.1016/j.pec.2017.09.005. Epub 2017 Sep 12.,Kristiansen ST,Patient Educ Couns,2018,2017/09/18,,,10.1016/j.pec.2017.09.005
Review,36944285,Readability of publicly available mental health information: A systematic review,"Boutemen L, Miller AN.",Patient Educ Couns. 2023 Jun;111:107682. doi: 10.1016/j.pec.2023.107682. Epub 2023 Mar 12.,Boutemen L,Patient Educ Couns,2023,2023/03/21,,,10.1016/j.pec.2023.107682
Review,37788537,Effect of patient education videos on modifying medication-related health behaviours: A systematic review using the behaviour intervention functions,"Weidmann AE, Sonnleitner-Heglmeier A, Dartsch DC.",Patient Educ Couns. 2023 Dec;117:107992. doi: 10.1016/j.pec.2023.107992. Epub 2023 Sep 28.,Weidmann AE,Patient Educ Couns,2023,2023/10/03,,,10.1016/j.pec.2023.107992
Review,32951646,Special Issue: Twenty-two review articles and papers from ICCH in San Diego 2019,"Finset A, Eide H.",Patient Educ Couns. 2020 Oct;103(10):1871-1872. doi: 10.1016/j.pec.2020.08.006.,Finset A,Patient Educ Couns,2020,2020/09/21,PMC7498237,,10.1016/j.pec.2020.08.006
Review,25043785,Video-assisted patient education to modify behavior: a systematic review,"Abu Abed M, Himmel W, Vormfelde S, Koschack J.",Patient Educ Couns. 2014 Oct;97(1):16-22. doi: 10.1016/j.pec.2014.06.015. Epub 2014 Jul 5.,Abu Abed M,Patient Educ Couns,2014,2014/07/22,,,10.1016/j.pec.2014.06.015
Review,29402571,Health economic evaluations of patient education interventions a scoping review of the literature,"Stenberg U, Vågan A, Flink M, Lynggaard V, Fredriksen K, Westermann KF, Gallefoss F.",Patient Educ Couns. 2018 Jun;101(6):1006-1035. doi: 10.1016/j.pec.2018.01.006. Epub 2018 Jan 12.,Stenberg U,Patient Educ Couns,2018,2018/02/07,,,10.1016/j.pec.2018.01.006
Review,40543213,Integrating theoretical and practical constructs in patient education: A comprehensive scoping review,"Yousefiazar A, Ghahramanian A, Rahmani A, Feizollahzadeh H, Sadeghi MRT, Ghaffarifar S, Parizad R.",Patient Educ Couns. 2025 Oct;139:109226. doi: 10.1016/j.pec.2025.109226. Epub 2025 Jun 16.,Yousefiazar A,Patient Educ Couns,2025,2025/06/21,,,10.1016/j.pec.2025.109226
Review,24529720,A systematic review of patient education in cardiac patients: do they increase knowledge and promote health behavior change?,"Ghisi GL, Abdallah F, Grace SL, Thomas S, Oh P.",Patient Educ Couns. 2014 May;95(2):160-74. doi: 10.1016/j.pec.2014.01.012. Epub 2014 Jan 30.,Ghisi GL,Patient Educ Couns,2014,2014/02/18,,,10.1016/j.pec.2014.01.012
Review,31542185,Patient-reported quality of care in anthroposophic and integrative medicine: A scoping review,"Koster EB, Baars EW, Delnoij DMJ.",Patient Educ Couns. 2020 Feb;103(2):276-285. doi: 10.1016/j.pec.2019.09.010. Epub 2019 Sep 10.,Koster EB,Patient Educ Couns,2020,2019/09/23,,,10.1016/j.pec.2019.09.010
Review,34666931,"Patient involvement in clinical pathway development, implementation and evaluation - A scoping review of international literature","Wind A, van der Linden C, Hartman E, Siesling S, van Harten W.",Patient Educ Couns. 2022 Jun;105(6):1441-1448. doi: 10.1016/j.pec.2021.10.007. Epub 2021 Oct 8.,Wind A,Patient Educ Couns,2022,2021/10/20,,,10.1016/j.pec.2021.10.007
Review,25264309,Patient-centered interventions to improve medication management and adherence: a qualitative review of research findings,"Kuntz JL, Safford MM, Singh JA, Phansalkar S, Slight SP, Her QL, Lapointe NA, Mathews R, O'Brien E, Brinkman WB, Hommel K, Farmer KC, Klinger E, Maniam N, Sobko HJ, Bailey SC, Cho I, Rumptz MH, Vandermeer ML, Hornbrook MC.",Patient Educ Couns. 2014 Dec;97(3):310-26. doi: 10.1016/j.pec.2014.08.021. Epub 2014 Sep 16.,Kuntz JL,Patient Educ Couns,2014,2014/09/30,PMC5830099,NIHMS695143,10.1016/j.pec.2014.08.021
Review,35691792,Methods to elicit and evaluate the attainment of patient goals in older adults: A scoping review,"Damiaens A, Maes E, Van Roosbroek H, Van Hecke A, Foulon V.",Patient Educ Couns. 2022 Oct;105(10):3051-3061. doi: 10.1016/j.pec.2022.06.002. Epub 2022 Jun 6.,Damiaens A,Patient Educ Couns,2022,2022/06/12,,,10.1016/j.pec.2022.06.002
Review,32576421,Self-management interventions for people with intellectual disabilities: A systematic review,"Sandjojo J, Eltringham EG, Gebhardt WA, Zedlitz AMEE, Embregts PJCM, Evers AWM.",Patient Educ Couns. 2020 Oct;103(10):1983-1996. doi: 10.1016/j.pec.2020.06.009. Epub 2020 Jun 9.,Sandjojo J,Patient Educ Couns,2020,2020/06/25,,,10.1016/j.pec.2020.06.009
Review,33583649,Training interventions for healthcare providers offering group-based patient education. A scoping review,"Kristjansdottir OB, Vågan A, Svavarsdóttir MH, Børve HB, Hvinden K, Duprez V, Van Hecke A, Heyn L, Strømme H, Stenberg U.",Patient Educ Couns. 2021 May;104(5):1030-1048. doi: 10.1016/j.pec.2020.12.006. Epub 2020 Dec 17.,Kristjansdottir OB,Patient Educ Couns,2021,2021/02/15,,,10.1016/j.pec.2020.12.006
Review,38331626,Shared decision-making training embedded in undergraduate and postgraduate medical education: A scoping review,"Xiao L, Huang C, Bai Y, Ding J.",Patient Educ Couns. 2024 Jun;123:108186. doi: 10.1016/j.pec.2024.108186. Epub 2024 Feb 3.,Xiao L,Patient Educ Couns,2024,2024/02/08,,,10.1016/j.pec.2024.108186
Review,35101307,Effectiveness of the video medium to supplement preoperative patient education: A systematic review of the literature,"Tom K, Phang PT.",Patient Educ Couns. 2022 Jul;105(7):1878-1887. doi: 10.1016/j.pec.2022.01.013. Epub 2022 Jan 25.,Tom K,Patient Educ Couns,2022,2022/02/01,,,10.1016/j.pec.2022.01.013
Review,36502561,Methods to assess adults' learning styles and factors affecting learning in health education: A scoping review,"Muijsenberg AJL, Houben-Wilke S, Zeng Y, Spruit MA, Janssen DJA.",Patient Educ Couns. 2023 Feb;107:107588. doi: 10.1016/j.pec.2022.107588. Epub 2022 Dec 5.,Muijsenberg AJL,Patient Educ Couns,2023,2022/12/11,,,10.1016/j.pec.2022.107588
Review,37826917,Managing recurrent vulvovaginal thrush from patient and healthcare professional perspectives: A systematic review and thematic synthesis,"Ford T, Talbot A, Hayward G, Tonkin-Crine S, Ziebland S, McNiven A.",Patient Educ Couns. 2024 Jan;118:108004. doi: 10.1016/j.pec.2023.108004. Epub 2023 Oct 6.,Ford T,Patient Educ Couns,2024,2023/10/12,,,10.1016/j.pec.2023.108004
Review,12220750,Patient-centred consultations and outcomes in primary care: a review of the literature,"Mead N, Bower P.",Patient Educ Couns. 2002 Sep;48(1):51-61. doi: 10.1016/s0738-3991(02)00099-x.,Mead N,Patient Educ Couns,2002,2002/09/11,,,10.1016/s0738-3991(02)00099-x
Review,25681874,Research on Balint groups: A literature review,"Van Roy K, Vanheule S, Inslegers R.",Patient Educ Couns. 2015 Jun;98(6):685-94. doi: 10.1016/j.pec.2015.01.014. Epub 2015 Jan 27.,Van Roy K,Patient Educ Couns,2015,2015/02/16,,,10.1016/j.pec.2015.01.014
Review,35000833,The use of virtual reality in patient education related to medical somatic treatment: A scoping review,"van der Linde-van den Bor M, Slond F, Liesdek OCD, Suyker WJ, Weldam SWM.",Patient Educ Couns. 2022 Jul;105(7):1828-1841. doi: 10.1016/j.pec.2021.12.015. Epub 2021 Dec 29.,van der Linde-van den Bor M,Patient Educ Couns,2022,2022/01/10,,,10.1016/j.pec.2021.12.015
Review,28899710,Health literacy and coronary artery disease: A systematic review,"Ghisi GLM, Chaves GSDS, Britto RR, Oh P.",Patient Educ Couns. 2018 Feb;101(2):177-184. doi: 10.1016/j.pec.2017.09.002. Epub 2017 Sep 6.,Ghisi GLM,Patient Educ Couns,2018,2017/09/14,,,10.1016/j.pec.2017.09.002
Review,39461033,Patient education in ethnic minority and migrant patients with heart disease: A scoping review,"Zhang L, Ghisi GLM, Shi W, Pakosh M, Main E, Gallagher R.",Patient Educ Couns. 2025 Jan;130:108480. doi: 10.1016/j.pec.2024.108480. Epub 2024 Oct 23.,Zhang L,Patient Educ Couns,2025,2024/10/26,,,10.1016/j.pec.2024.108480
Review,35725526,The use of artificial intelligence and virtual reality in doctor-patient risk communication: A scoping review,"Antel R, Abbasgholizadeh-Rahimi S, Guadagno E, Harley JM, Poenaru D.",Patient Educ Couns. 2022 Oct;105(10):3038-3050. doi: 10.1016/j.pec.2022.06.006. Epub 2022 Jun 12.,Antel R,Patient Educ Couns,2022,2022/06/20,,,10.1016/j.pec.2022.06.006
Review,32532633,Effectiveness of multimedia interventions in the provision of patient education on anticoagulation therapy: A review,"Sim V, Galbraith K.",Patient Educ Couns. 2020 Oct;103(10):2009-2017. doi: 10.1016/j.pec.2020.05.003. Epub 2020 May 21.,Sim V,Patient Educ Couns,2020,2020/06/14,,,10.1016/j.pec.2020.05.003
Review,34953620,Towards effective dietary counseling: a scoping review,"Barkmeijer A, Molder HT, Janssen M, Jager-Wittenaar H.",Patient Educ Couns. 2022 Jul;105(7):1801-1817. doi: 10.1016/j.pec.2021.12.011. Epub 2021 Dec 18.,Barkmeijer A,Patient Educ Couns,2022,2021/12/26,,,10.1016/j.pec.2021.12.011
Review,31514978,Motivational interviewing adherence tools: A scoping review investigating content validity,"Lundahl B, Droubay BA, Burke B, Butters RP, Nelford K, Hardy C, Keovongsa K, Bowles M.",Patient Educ Couns. 2019 Dec;102(12):2145-2155. doi: 10.1016/j.pec.2019.07.003. Epub 2019 Jul 25.,Lundahl B,Patient Educ Couns,2019,2019/09/14,,,10.1016/j.pec.2019.07.003
Review,10303037,Patient and public education for cholesterol reduction: a review of strategies and issues,Glanz K.,Patient Educ Couns. 1988 Dec;12(3):235-57. doi: 10.1016/0738-3991(88)90007-9.,Glanz K,Patient Educ Couns,1988,1988/11/05,,,10.1016/0738-3991(88)90007-9
Review,28043713,What do patient values and preferences mean? A taxonomy based on a systematic review of qualitative papers,"Bastemeijer CM, Voogt L, van Ewijk JP, Hazelzet JA.",Patient Educ Couns. 2017 May;100(5):871-881. doi: 10.1016/j.pec.2016.12.019. Epub 2016 Dec 24.,Bastemeijer CM,Patient Educ Couns,2017,2017/01/04,,,10.1016/j.pec.2016.12.019
Review,26699083,Motivational interviewing and outcomes in adults with type 2 diabetes: A systematic review,"Ekong G, Kavookjian J.",Patient Educ Couns. 2016 Jun;99(6):944-52. doi: 10.1016/j.pec.2015.11.022. Epub 2015 Dec 4.,Ekong G,Patient Educ Couns,2016,2015/12/25,,,10.1016/j.pec.2015.11.022
Review,26561308,Mindfulness in people with a respiratory diagnosis: A systematic review,"Harrison SL, Lee A, Janaudis-Ferreira T, Goldstein RS, Brooks D.",Patient Educ Couns. 2016 Mar;99(3):348-355. doi: 10.1016/j.pec.2015.10.013. Epub 2015 Oct 23.,Harrison SL,Patient Educ Couns,2016,2015/11/13,,,10.1016/j.pec.2015.10.013
Review,33775500,Education and training methods for healthcare professionals to lead conversations concerning deceased organ donation: An integrative review,"Potter JE, Elliott RM, Kelly MA, Perry L.",Patient Educ Couns. 2021 Nov;104(11):2650-2660. doi: 10.1016/j.pec.2021.03.019. Epub 2021 Mar 19.,Potter JE,Patient Educ Couns,2021,2021/03/29,,,10.1016/j.pec.2021.03.019
Review,31810762,Efficacy of empowerment strategies for patients with hypertension: A systematic review and meta-analysis,"Zhao J, Hu Y, Zhang X, Zhang G, Lin M, Chen X, Lin X, Wang X.",Patient Educ Couns. 2020 May;103(5):898-907. doi: 10.1016/j.pec.2019.11.025. Epub 2019 Nov 28.,Zhao J,Patient Educ Couns,2020,2019/12/08,,,10.1016/j.pec.2019.11.025
Review,34688522,"A systematic search and review of the discrimination in health care measure, and its adaptations","Thorburn S, Lindly OJ.",Patient Educ Couns. 2022 Jul;105(7):1703-1713. doi: 10.1016/j.pec.2021.10.008. Epub 2021 Oct 8.,Thorburn S,Patient Educ Couns,2022,2021/10/24,PMC9576001,NIHMS1840471,10.1016/j.pec.2021.10.008
